#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
300	62.40	69.58	67.97	59.99	72.19	76.21	63.62	42.65
301	62.52	69.66	68.03	60.07	72.27	76.28	63.68	42.73
302	62.63	69.72	68.06	60.15	72.36	76.22	63.74	42.81
303	62.74	69.60	67.85	60.25	72.41	75.58	63.79	42.89
304	62.85	69.21	67.34	60.33	72.37	74.52	63.83	42.98
305	62.94	68.63	66.61	60.38	72.20	73.28	63.82	43.07
306	62.99	67.94	65.76	60.40	71.90	72.02	63.74	43.15
307	63.00	67.19	64.86	60.36	71.50	70.79	63.58	43.23
308	62.97	66.43	63.95	60.28	71.04	69.66	63.35	43.31
309	62.89	65.68	63.07	60.15	70.54	68.58	63.06	43.39
310	62.78	64.94	62.22	59.98	69.99	67.59	62.70	43.47
311	62.64	64.25	61.42	59.79	69.42	66.65	62.31	43.55
312	62.48	63.59	60.66	59.56	68.84	65.79	61.88	43.62
313	62.29	62.96	59.94	59.33	68.26	64.98	61.43	43.70
314	62.09	62.37	59.27	59.06	67.66	64.24	60.96	43.77
315	61.88	61.80	58.63	58.80	67.08	63.53	60.48	43.84
316	61.66	61.28	58.05	58.52	66.50	62.86	59.99	43.90
317	61.43	60.78	57.50	58.24	65.92	62.23	59.50	43.98
318	61.20	60.31	56.98	57.96	65.36	61.64	59.01	44.04
319	60.96	59.87	56.49	57.67	64.80	61.09	58.53	44.10
320	60.72	59.45	56.04	57.39	64.25	60.54	58.06	44.15
321	60.48	59.05	55.61	57.10	63.72	60.04	57.58	44.20
322	60.24	58.68	55.21	56.82	63.20	59.55	57.13	44.25
323	60.00	58.32	54.84	56.54	62.69	59.09	56.68	44.30
324	59.76	57.98	54.49	56.27	62.19	58.65	56.25	44.34
325	59.52	57.66	54.16	55.99	61.70	58.23	55.83	44.37
326	59.28	57.36	53.84	55.72	61.23	57.82	55.43	44.40
327	59.05	57.07	53.55	55.45	60.76	57.43	55.04	44.43
328	58.82	56.80	53.27	55.20	60.31	57.06	54.66	44.45
329	58.59	56.53	53.00	54.94	59.88	56.69	54.30	44.47
330	58.36	56.28	52.76	54.69	59.45	56.35	53.95	44.48
331	58.14	56.04	52.52	54.45	59.04	56.01	53.61	44.50
332	57.92	55.81	52.30	54.20	58.63	55.69	53.29	44.50
333	57.70	55.59	52.08	53.97	58.25	55.38	52.97	44.50
334	57.49	55.38	51.88	53.74	57.86	55.08	52.67	44.51
335	57.27	55.18	51.70	53.51	57.50	54.80	52.38	44.51
336	57.07	54.99	51.51	53.29	57.14	54.52	52.10	44.50
337	56.86	54.80	51.33	53.07	56.79	54.26	51.83	44.49
338	56.66	54.62	51.17	52.85	56.45	54.01	51.58	44.48
339	56.46	54.45	51.01	52.65	56.13	53.75	51.34	44.47
340	56.26	54.28	50.86	52.45	55.81	53.51	51.10	44.44
341	56.07	54.11	50.71	52.25	55.50	53.28	50.87	44.43
342	55.88	53.96	50.57	52.06	55.21	53.06	50.66	44.40
343	55.69	53.80	50.44	51.86	54.92	52.84	50.45	44.38
344	55.51	53.66	50.31	51.68	54.64	52.63	50.24	44.36
345	55.33	53.52	50.19	51.50	54.37	52.43	50.05	44.33
346	55.16	53.38	50.07	51.32	54.10	52.24	49.86	44.30
347	54.98	53.24	49.96	51.15	53.85	52.04	49.69	44.27
348	54.81	53.11	49.85	50.98	53.60	51.87	49.52	44.24
349	54.64	52.99	49.75	50.81	53.35	51.69	49.36	44.20
350	54.47	52.86	49.64	50.65	53.12	51.52	49.20	44.17
351	54.31	52.74	49.54	50.49	52.89	51.36	49.05	44.13
352	54.15	52.62	49.45	50.34	52.67	51.19	48.90	44.09
353	54.00	52.51	49.36	50.19	52.46	51.04	48.76	44.06
354	53.84	52.40	49.27	50.04	52.25	50.89	48.63	44.02
355	53.68	52.28	49.18	49.90	52.05	50.75	48.50	43.98
356	53.54	52.18	49.10	49.76	51.86	50.60	48.38	43.95
357	53.39	52.07	49.01	49.62	51.68	50.47	48.25	43.91
358	53.25	51.97	48.94	49.48	51.49	50.34	48.14	43.86
359	53.11	51.87	48.86	49.35	51.32	50.21	48.03	43.82
360	52.97	51.78	48.79	49.22	51.14	50.09	47.92	43.78
361	52.83	51.68	48.71	49.10	50.98	49.97	47.82	43.74
362	52.69	51.59	48.64	48.98	50.81	49.86	47.72	43.70
363	52.56	51.50	48.58	48.85	50.65	49.74	47.62	43.65
364	52.43	51.41	48.52	48.74	50.50	49.64	47.53	43.62
365	52.31	51.32	48.45	48.62	50.35	49.53	47.45	43.57
366	52.18	51.23	48.39	48.51	50.21	49.43	47.35	43.53
367	52.05	51.15	48.33	48.40	50.07	49.33	47.28	43.49
368	51.94	51.07	48.27	48.30	49.94	49.24	47.20	43.46
369	51.81	50.98	48.21	48.19	49.80	49.14	47.12	43.41
370	51.70	50.91	48.15	48.09	49.68	49.06	47.04	43.37
371	51.58	50.83	48.10	47.99	49.55	48.97	46.97	43.33
372	51.47	50.75	48.05	47.89	49.43	48.88	46.90	43.29
373	51.36	50.68	47.99	47.79	49.31	48.81	46.84	43.25
374	51.25	50.60	47.94	47.70	49.20	48.72	46.77	43.21
375	51.14	50.53	47.89	47.61	49.09	48.65	46.71	43.17
376	51.03	50.46	47.84	47.51	48.98	48.57	46.65	43.13
377	50.93	50.39	47.80	47.42	48.87	48.50	46.59	43.09
378	50.83	50.32	47.75	47.34	48.78	48.42	46.54	43.05
379	50.72	50.25	47.70	47.26	48.68	48.36	46.49	43.01
380	50.62	50.18	47.66	47.17	48.58	48.29	46.43	42.98
381	50.53	50.12	47.61	47.09	48.49	48.23	46.38	42.94
382	50.43	50.05	47.57	47.01	48.40	48.17	46.33	42.90
383	50.34	49.99	47.53	46.94	48.31	48.11	46.28	42.86
384	50.24	49.93	47.49	46.86	48.23	48.05	46.24	42.82
385	50.15	49.87	47.45	46.79	48.14	47.99	46.20	42.79
386	50.06	49.81	47.41	46.72	48.06	47.94	46.15	42.75
387	49.97	49.75	47.38	46.65	47.99	47.89	46.11	42.72
388	49.88	49.69	47.33	46.58	47.91	47.83	46.06	42.68
389	49.79	49.63	47.30	46.51	47.83	47.78	46.03	42.65
390	49.71	49.57	47.26	46.44	47.76	47.73	45.99	42.61
391	49.63	49.52	47.23	46.38	47.69	47.68	45.95	42.58
392	49.54	49.46	47.19	46.31	47.62	47.64	45.92	42.55
393	49.46	49.40	47.16	46.25	47.56	47.59	45.88	42.52
394	49.38	49.35	47.12	46.19	47.49	47.54	45.85	42.48
395	49.31	49.30	47.09	46.12	47.43	47.50	45.81	42.45
396	49.23	49.24	47.06	46.06	47.37	47.46	45.79	42.42
397	49.15	49.20	47.03	46.01	47.31	47.42	45.75	42.38
398	49.07	49.15	46.99	45.95	47.24	47.38	45.72	42.36
399	49.00	49.09	46.96	45.89	47.20	47.34	45.69	42.32
400	48.92	49.04	46.93	45.83	47.13	47.30	45.66	42.29
401	48.85	48.99	46.90	45.78	47.08	47.26	45.63	42.26
402	48.78	48.98	46.92	45.72	47.02	47.43	45.61	42.23
403	48.72	49.19	47.23	45.67	47.01	48.28	45.59	42.20
404	48.66	49.71	47.89	45.64	47.12	49.56	45.59	42.17
405	48.61	50.42	48.77	45.63	47.38	50.99	45.65	42.14
406	48.61	51.25	49.78	45.67	47.78	52.43	45.80	42.11
407	48.66	52.13	50.85	45.76	48.28	53.79	46.02	42.08
408	48.75	53.03	51.91	45.91	48.85	55.07	46.33	42.05
409	48.89	53.90	52.94	46.10	49.46	56.25	46.71	42.03
410	49.06	54.75	53.93	46.34	50.11	57.35	47.15	42.00
411	49.27	55.56	54.87	46.61	50.78	58.38	47.64	41.98
412	49.50	56.32	55.75	46.91	51.45	59.33	48.15	41.96
413	49.75	57.06	56.58	47.23	52.13	60.22	48.70	41.94
414	50.03	57.76	57.37	47.58	52.81	61.05	49.26	41.92
415	50.31	58.40	58.09	47.92	53.49	61.84	49.84	41.90
416	50.61	59.03	58.78	48.29	54.15	62.57	50.42	41.89
417	50.91	59.61	59.41	48.64	54.81	63.27	51.00	41.88
418	51.22	60.17	60.02	49.01	55.46	63.92	51.58	41.87
419	51.53	60.69	60.57	49.37	56.10	64.56	52.16	41.86
420	51.84	61.19	61.11	49.74	56.72	65.16	52.73	41.86
421	52.15	61.67	61.60	50.11	57.33	65.73	53.28	41.86
422	52.47	62.12	62.07	50.47	57.93	66.28	53.83	41.87
423	52.78	62.55	62.51	50.82	58.51	66.80	54.36	41.88
424	53.10	62.95	62.93	51.17	59.08	67.30	54.88	41.89
425	53.40	63.35	63.32	51.52	59.63	67.78	55.38	41.91
426	53.71	63.72	63.68	51.86	60.18	68.25	55.86	41.93
427	54.01	64.08	64.02	52.19	60.71	68.70	56.33	41.96
428	54.32	64.42	64.35	52.52	61.22	69.12	56.78	41.98
429	54.62	64.75	64.66	52.84	61.72	69.54	57.22	42.02
430	54.91	65.06	64.96	53.16	62.20	69.94	57.65	42.07
431	55.20	65.36	65.24	53.48	62.67	70.32	58.06	42.12
432	55.49	65.65	65.50	53.78	63.14	70.69	58.46	42.17
433	55.78	65.93	65.76	54.08	63.59	71.05	58.84	42.21
434	56.07	66.19	66.00	54.36	64.02	71.40	59.21	42.27
435	56.34	66.45	66.23	54.66	64.45	71.73	59.56	42.33
436	56.62	66.70	66.46	54.93	64.86	72.06	59.91	42.39
437	56.89	66.94	66.68	55.21	65.26	72.37	60.24	42.46
438	57.15	67.18	66.88	55.48	65.65	72.67	60.56	42.53
439	57.41	67.40	67.08	55.74	66.03	72.96	60.87	42.60
440	57.67	67.62	67.27	55.99	66.40	73.25	61.17	42.67
441	57.93	67.83	67.45	56.25	66.76	73.52	61.45	42.74
442	58.18	68.04	67.63	56.50	67.11	73.79	61.72	42.82
443	58.42	68.23	67.80	56.75	67.45	74.04	61.99	42.90
444	58.67	68.43	67.97	56.98	67.78	74.29	62.25	42.99
